.	0.177568199129	0.782791342233	0.373820892936	0.163270925762	-0.277719866488	0.530716970437	-0.227038126892	1.42514715435	1.68665952577	-0.424003153433	1.06120408259	0.105110644631	0.247524746266	1.5481869265	-1.56043611928	-1.50189396021	-1.74529481162	1.20996655057	1.01184691464	1.34598800606	1.74106323584	1.08824491643	-0.140125984076	1.02047705304	-1.38859777124	0.508988738329	-1.29736874809	1.61756588764	0.079477333832	-0.310433064907	-0.856472750159	0.997576048746	-0.159511321955	0.248941216717	-1.75049159892	0.427920999084	0.407769039557	0.425369161634	1.61421616621	0.661405153888	-0.511066141125	-0.229057979184	0.718920231678	-1.59976163854	0.606644943587	0.620726986867	-1.05353729867	-1.34984960653	-0.671413701122	-0.495777418486	
?	0.231248539984	-0.202264438727	1.60884519822	-1.31097992038	-0.959044478936	-1.11574477044	0.504383271658	-0.81272908105	-0.110982094244	-0.841936293579	-1.12345319311	-1.28353739368	0.514995050412	-1.19193039429	-0.999545783219	-0.432457397122	1.05744488393	-1.32726535964	1.11328863121	-1.33056909763	1.56959579465	-0.103272042375	1.57058942895	0.345391578851	0.788203689112	-1.51804918679	-0.715496916736	-1.25118278487	-0.671573370167	-1.25602157768	-0.599616246831	-0.282442585649	-1.43582467566	0.634059036148	0.219404524658	-0.772875124626	0.0765858370639	-1.33767783724	0.250189803743	1.41422630014	-0.597686540329	0.551498391084	-1.21296473087	0.712644610477	-0.693757465557	-1.04365962357	0.284998722098	-1.58090505635	1.08362394802	-1.63167688906	
you	0.685640090897	-0.886822772546	0.906881067487	1.78214581048	-0.968778948338	0.293653912249	0.354903088659	0.27859502916	-1.0677653383	1.74574805585	-0.203878451712	1.33571195323	0.769169116242	-0.781059793034	1.20996825999	-0.399061946271	1.46949004528	0.31337883858	1.47192759974	0.742379641961	0.868554565695	0.00510666421114	1.75860597896	0.555209628232	-0.293606164919	0.410239982849	-1.853935664	-0.765104658896	0.617610717116	-0.809436574724	0.455053905131	-0.274659687103	-1.4055700344	-0.777800123987	0.269776639435	0.350394903673	0.286589601256	0.590724720799	0.586492694935	-0.264442616025	1.52903801257	-0.51066617928	-0.247297463233	1.51121132826	1.18064876453	0.786170901032	-1.54147908997	1.61747665656	0.826089781881	1.92349661673	
the	-1.18539497248	1.244822899	-1.1412843918	0.390766121929	-1.27205746543	1.17679421011	1.03920292916	0.233665017848	-0.313860849321	-1.45686723058	0.667607882714	-0.157096003586	0.750883806074	1.23892644918	1.60798195766	1.20315348312	-1.65114497357	-0.473485938337	0.777715983231	-1.11038838168	0.0711355488045	-1.50701170489	-1.01446552917	-1.62812461554	0.993142482595	-0.933552144088	-0.522945239292	1.44756228491	0.691229874404	-1.58309255559	-1.13384093249	0.410780744514	0.261149444946	-0.886318725378	1.46830010227	0.385377315333	0.120492772172	0.304031717327	0.778160540861	-0.635910366063	-0.344166759873	-0.981167016933	-1.06114230255	1.50265083295	0.81004403025	-0.032263658817	-0.921750868321	-0.830646650413	-1.49452996034	-0.221771006602	
#	-0.676803952787	0.706074079261	-0.439618639934	-1.15218253343	-1.70931071475	-1.55622078358	0.645117330543	-0.166511545884	0.131543108251	1.4264762213	1.76331602794	-1.01807145367	0.586448233125	-0.851120329659	-1.7237948976	0.929159765922	-0.647239311487	-0.419077424567	0.317598638038	1.19048884499	0.463833748725	1.34009520773	-0.814369247606	1.07181116675	-1.13048979885	1.62829159359	0.674229702861	-1.02306756466	1.60879680642	0.830184398733	-0.88485454342	-1.03096355696	0.0654518894822	-1.70577217319	-1.05197171745	-0.270839835979	-0.45249942239	-0.130987021058	-0.799673100465	0.312086628843	1.30846718415	-1.37540004142	0.0624972957151	-1.32312599012	0.77985269922	-0.373781428054	0.235262665512	-1.13896263827	-1.27716886785	-0.0429510074137	
I	-0.445841734873	1.35997413928	0.819276366221	0.767828255921	1.2466134927	-1.28631612876	0.16116090153	0.260846812784	1.4263759375	-0.641810820931	-0.800273823819	-1.23421996903	-1.49317778913	1.32630879571	0.524671545035	0.88050058646	-0.673977931793	0.266818955007	-1.34642722453	-0.044379382692	1.47441857631	1.16258005908	-0.499735867363	1.42524510405	-0.828456821858	1.38741520764	1.36289447331	0.923883441221	0.402799621083	1.15573350375	-0.639115903054	1.07747454836	0.363981891775	-1.50303649074	-0.47171524954	-1.08647734329	1.48780195615	-0.0667885774026	-0.00805499123958	0.430665889444	-0.405786953224	-1.12118624865	0.994641264486	-0.957693517923	0.0349509696379	-0.851259122492	-1.24178345134	1.11838185778	1.46028979497	1.42297402403	
a	1.41237991302	0.952044551514	-0.579656248942	-1.45526006537	-0.322245564263	-0.930222613434	-1.27674347894	-1.55140068049	0.783718210952	-1.69730834982	0.94000158593	-1.22651265871	-1.46074660302	-1.42572522551	0.597696667865	-0.884598138975	-0.276047086694	0.199300043058	1.25256019537	0.78875518013	-0.797884308156	-1.28023429245	-1.54463629161	-0.689249324908	-0.826405123853	-0.152368329948	0.6367221136	0.679605737534	-0.752058779727	-0.417135559369	-1.10768634982	1.00241144531	-1.53951644108	0.684371377749	0.968191993058	0.963718038071	-0.835769626278	-0.438375054852	0.304322448907	-0.789220124459	-0.448659316028	-1.05243798257	-0.13946126302	-1.58202370791	1.0414954076	-1.46965965964	0.0654335900497	-0.671144616969	0.269385369368	1.59607832931	
it	0.512535277325	-1.63593283597	-0.245044618158	0.035268129143	0.127376596433	0.638661156849	-0.783057321592	-1.30673719561	-0.377876001309	1.60694951486	-1.10157440322	1.42237879141	0.154235467937	-0.151709688603	1.34512173744	-0.145750458924	0.789267217537	-0.355519666379	1.42259158622	0.669055182166	0.702845181842	-0.606575691999	0.904086637747	0.479054569478	-0.915357268102	-1.19520187253	1.04355864178	1.61667024126	-0.147388141441	0.320344274894	1.25949829467	-0.150611062585	1.59099554421	0.266710707202	1.12938235269	1.43948943263	1.11092131884	-1.19916060512	0.45383586088	-0.357600728223	-1.53963496622	-0.267473280621	-0.849644301705	1.22892179563	-1.64317813406	1.61602281783	-0.509228844365	-0.504517760074	-1.70294901913	-1.10825902698	
to	-0.313390797549	1.36252075637	-1.27077538969	1.41333499286	1.17271338727	-0.14548319188	-0.550031135342	-0.848238880263	0.363297592639	-1.48196664352	-1.53740970551	-0.225994050028	-1.37088237897	-0.787310294818	-0.885002646723	-0.783342288836	-1.17098755103	-1.54873996512	-1.22040787489	0.376042488388	1.50523375907	1.55629769309	-0.2886516659	-1.06974323698	0.44041359082	-0.0307696963433	1.5533294006	-1.37967361235	0.898952985239	-0.671598424391	-0.820707060883	0.515770506454	-0.805965754989	0.526417443255	0.0549352095094	-0.240932673528	0.173572709396	-0.675873573178	0.655643960475	-0.270234339937	-0.442612082953	1.04311861304	1.34879528211	-1.44091970448	-0.848610657655	-0.4807818068	0.999666772747	1.54089301706	1.48846134819	1.28525869335	
and	-0.709597308549	1.71610029777	-0.874005112512	-1.37457136195	1.57289070213	-0.9298112291	0.661898240266	-1.54042167533	0.804696963758	1.33141300899	-0.793723957895	-0.421840962849	-0.438445991064	0.867755785179	-0.914509729552	-1.14455310112	-0.176867130479	-0.682000317705	1.18306758534	-0.914737897743	0.00833425813681	1.54370018449	0.467374459584	1.28107937881	1.53542015369	0.874650040854	0.696103645726	1.63223068364	1.72443486544	-0.168042551513	-1.49677575725	-0.722719712413	-1.21256211331	-0.287801668514	-1.28603665397	0.363155510925	-0.408757172254	1.37907790288	1.63163461468	0.163531209485	-0.785399406971	0.321693154819	1.38387476076	-0.325307470359	0.181645332977	-0.796458940219	-0.155407644479	-0.342816212961	-0.877515978069	0.0204615304308	
